iter	Passed	Remaining
4772	162649	7735
4773	162678	7701
4774	162713	7667
4775	162746	7633
4776	162783	7599
4777	162819	7565
4778	162855	7531
4779	162890	7497
4780	162920	7462
4781	162952	7428
4782	162988	7394
4783	163023	7360
4784	163058	7326
4785	163095	7292
4786	163128	7258
4787	163164	7224
4788	163203	7190
4789	163239	7156
4790	163272	7122
4791	163297	7088
4792	163332	7053
4793	163367	7019
4794	163403	6985
4795	163439	6951
4796	163472	6917
4797	163505	6883
4798	163539	6849
4799	163575	6815
4800	163605	6781
4801	163644	6747
4802	163682	6713
4803	163718	6679
4804	163753	6645
4805	163785	6611
4806	163820	6577
4807	163856	6543
4808	163891	6509
4809	163925	6475
4810	163955	6440
4811	163989	6406
4812	164025	6372
4813	164063	6338
4814	164093	6304
4815	164126	6270
4816	164158	6236
4817	164189	6202
4818	164227	6168
4819	164276	6134
4820	164318	6101
4821	164361	6067
4822	164404	6033
4823	164462	6000
4824	164514	5966
4825	164565	5933
4826	164613	5899
4827	164662	5866
4828	164702	5832
4829	164752	5798
4830	164793	5764
4831	164823	5730
4832	164862	5696
4833	164905	5662
4834	164946	5628
4835	164994	5595
4836	165033	5561
4837	165076	5527
4838	165121	5493
4839	165158	5459
4840	165206	5426
4841	165248	5392
4842	165293	5358
4843	165330	5324
4844	165369	5290
4845	165404	5256
4846	165445	5222
4847	165483	5188
4848	165524	5154
4849	165559	5120
4850	165594	5086
4851	165621	5051
4852	165654	5017
4853	165693	4983
4854	165735	4949
4855	165774	4915
4856	165808	4881
4857	165841	4847
4858	165882	4813
4859	165914	4779
4860	165947	4745
4861	165979	4711
4862	166013	4676
4863	166041	4642
4864	166079	4608
4865	166116	4574
4866	166155	4540
4867	166190	4506
4868	166218	4472
4869	166252	4437
4870	166288	4403
4871	166320	4369
4872	166348	4335
4873	166382	4301
4874	166414	4267
4875	166451	4232
4876	166487	4198
4877	166523	4164
4878	166564	4130
4879	166605	4096
4880	166646	4062
4881	166682	4028
4882	166716	3994
4883	166752	3960
4884	166801	3926
4885	166851	3892
4886	166896	3859
4887	166939	3825
4888	166979	3791
4889	167016	3757
4890	167062	3723
4891	167100	3689
4892	167139	3655
4893	167184	3621
4894	167220	3586
4895	167255	3552
4896	167293	3518
4897	167336	3484
4898	167372	3450
4899	167410	3416
4900	167447	3382
4901	167491	3348
4902	167529	3314
4903	167564	3280
4904	167599	3246
4905	167633	3211
4906	167662	3177
4907	167698	3143
4908	167733	3109
4909	167771	3075
4910	167808	3041
4911	167848	3007
4912	167889	2973
4913	167921	2938
4914	167954	2904
4915	167983	2870
4916	168019	2836
4917	168057	2802
4918	168090	2767
4919	168123	2733
4920	168162	2699
4921	168195	2665
4922	168234	2631
4923	168266	2597
4924	168300	2562
4925	168335	2528
4926	168371	2494
4927	168402	2460
4928	168438	2426
4929	168475	2392
4930	168507	2357
4931	168581	2324
4932	168616	2290
4933	168649	2255
4934	168686	2221
4935	168720	2187
4936	168752	2153
4937	168784	2119
4938	168820	2085
4939	168857	2050
4940	168886	2016
4941	168920	1982
4942	168951	1948
4943	168983	1914
4944	169018	1879
4945	169051	1845
4946	169085	1811
4947	169114	1777
4948	169149	1743
4949	169189	1708
4950	169222	1674
4951	169255	1640
4952	169287	1606
4953	169319	1572
4954	169349	1537
4955	169382	1503
4956	169419	1469
4957	169453	1435
4958	169483	1401
4959	169516	1367
4960	169554	1332
4961	169586	1298
4962	169621	1264
4963	169656	1230
4964	169685	1196
4965	169712	1161
4966	169747	1127
4967	169786	1093
4968	169820	1059
4969	169854	1025
4970	169881	991
4971	169917	956
4972	169948	922
4973	169996	888
4974	170038	854
4975	170073	820
4976	170109	786
4977	170144	751
4978	170180	717
4979	170213	683
4980	170249	649
4981	170283	615
4982	170321	581
4983	170347	546
4984	170372	512
4985	170408	478
4986	170445	444
4987	170481	410
4988	170517	375
4989	170547	341
4990	170579	307
4991	170612	273
4992	170647	239
4993	170688	205
4994	170721	170
4995	170758	136
4996	170795	102
4997	170828	68
4998	170860	34
4999	170896	0
